datasourceId,sourceId,sourceType,outputFrequency,startOfPeriod,endOfPeriod,locationLatitude,locationLongitude,atmPressure1HourMean.raw,atmPressure1HourMean.status,atmPressure1HourMean.value,bcAllSources1HourMean.raw,bcAllSources1HourMean.status,bcAllSources1HourMean.value,bcBiomass1HourMean.raw,bcBiomass1HourMean.status,bcBiomass1HourMean.value,bcFossilFuel1HourMean.raw,bcFossilFuel1HourMean.status,bcFossilFuel1HourMean.value,bcSpectralB1HourMean.raw,bcSpectralB1HourMean.status,bcSpectralB1HourMean.value,bcSpectralG1HourMean.raw,bcSpectralG1HourMean.status,bcSpectralG1HourMean.value,bcSpectralIR1HourMean.raw,bcSpectralIR1HourMean.status,bcSpectralIR1HourMean.value,bcSpectralR1HourMean.raw,bcSpectralR1HourMean.status,bcSpectralR1HourMean.value,bcSpectralUV1HourMean.raw,bcSpectralUV1HourMean.status,bcSpectralUV1HourMean.value,no2Conc1HourMean.raw,no2Conc1HourMean.status,no2Conc1HourMean.value,no2Conc1HourMeanUsEpaAqi.raw,no2Conc1HourMeanUsEpaAqi.status,no2Conc1HourMeanUsEpaAqi.value,no2Conc1HourMeanWaDwerAqi.raw,no2Conc1HourMeanWaDwerAqi.status,no2Conc1HourMeanWaDwerAqi.value,o3Conc1HourMean.raw,o3Conc1HourMean.status,o3Conc1HourMean.value,o3Conc1HourMeanWaDwerAqi.raw,o3Conc1HourMeanWaDwerAqi.status,o3Conc1HourMeanWaDwerAqi.value,pm10ConcMass1HourMean.raw,pm10ConcMass1HourMean.status,pm10ConcMass1HourMean.value,pm10ConcMass1HourMeanWaDwerAqi.raw,pm10ConcMass1HourMeanWaDwerAqi.status,pm10ConcMass1HourMeanWaDwerAqi.value,pm10ConcMass24HourRollingMean.raw,pm10ConcMass24HourRollingMean.status,pm10ConcMass24HourRollingMean.value,pm10ConcNum1HourMean.raw,pm10ConcNum1HourMean.status,pm10ConcNum1HourMean.value,pm10ConcNum24HourRollingMean.raw,pm10ConcNum24HourRollingMean.status,pm10ConcNum24HourRollingMean.value,pm1ConcMass1HourMean.raw,pm1ConcMass1HourMean.status,pm1ConcMass1HourMean.value,pm1ConcNum1HourMean.raw,pm1ConcNum1HourMean.status,pm1ConcNum1HourMean.value,pm2_5ConcMass1HourMean.raw,pm2_5ConcMass1HourMean.status,pm2_5ConcMass1HourMean.value,pm2_5ConcMass1HourMeanWaDwerAqi.raw,pm2_5ConcMass1HourMeanWaDwerAqi.status,pm2_5ConcMass1HourMeanWaDwerAqi.value,pm2_5ConcMass24HourRollingMean.raw,pm2_5ConcMass24HourRollingMean.status,pm2_5ConcMass24HourRollingMean.value,pm2_5ConcMassNowcast.raw,pm2_5ConcMassNowcast.status,pm2_5ConcMassNowcast.value,pm2_5ConcMassNowcastUsEpaAqi.raw,pm2_5ConcMassNowcastUsEpaAqi.status,pm2_5ConcMassNowcastUsEpaAqi.value,pm2_5ConcNum1HourMean.raw,pm2_5ConcNum1HourMean.status,pm2_5ConcNum1HourMean.value,pm2_5ConcNum24HourRollingMean.raw,pm2_5ConcNum24HourRollingMean.status,pm2_5ConcNum24HourRollingMean.value,relHumidAmbient1HourMean.raw,relHumidAmbient1HourMean.status,relHumidAmbient1HourMean.value,relHumidInternal1HourMean.raw,relHumidInternal1HourMean.status,relHumidInternal1HourMean.value,temperatureAmbient1HourMean.raw,temperatureAmbient1HourMean.status,temperatureAmbient1HourMean.value,temperatureInternal1HourMean.raw,temperatureInternal1HourMean.status,temperatureInternal1HourMean.value,windDirection1HourMean.raw,windDirection1HourMean.status,windDirection1HourMean.value,windSpeed1HourMean.raw,windSpeed1HourMean.status,windSpeed1HourMean.value
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-11-09T15:00:00.000Z,2025-11-09T16:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.52,calibration-missing,,11,calibration-missing,,13,calibration-missing,,21.66,calibration-missing,,22,calibration-missing,,48.63,calibration-missing,,49,calibration-missing,,43.02,calibration-missing,,39.52,sensor-ready,39.52,33.25,sensor-ready,33.25,24.06,calibration-missing,,36.74,sensor-ready,36.74,41.56,calibrated-ready,18.56,42,calibrated-ready,19,36.01,calibrated-ready,15.60,48.72,calibrated-ready,20.22,134,calibrated-ready,72,39.10,sensor-ready,39.10,32.87,sensor-ready,32.87,,,,72.59,sensor-ready,72.59,,,,14.02,sensor-ready,14.02,,,,,,
DYITV0908,A44MFTF3,CLARITY_NODE,hour,2025-11-09T15:00:00.000Z,2025-11-09T16:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.58,calibration-missing,,10,calibration-missing,,12,calibration-missing,,18.74,calibration-missing,,19,calibration-missing,,49.56,calibration-missing,,50,calibration-missing,,42.94,calibration-missing,,40.74,sensor-ready,40.74,34.23,sensor-ready,34.23,24.23,calibration-missing,,38.09,sensor-ready,38.09,40.87,calibrated-ready,19.19,41,calibrated-ready,19,35.14,calibrated-ready,16.02,47.62,calibrated-ready,20.79,131,calibrated-ready,73,40.34,sensor-ready,40.34,33.87,sensor-ready,33.87,,,,72.11,sensor-ready,72.11,,,,14.04,sensor-ready,14.04,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-11-09T16:00:00.000Z,2025-11-09T17:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.11,calibration-missing,,15,calibration-missing,,16,calibration-missing,,27.35,calibration-missing,,27,calibration-missing,,38.17,calibration-missing,,38,calibration-missing,,44.16,calibration-missing,,33.46,sensor-ready,33.46,34.07,sensor-ready,34.07,20.23,calibration-missing,,31.32,sensor-ready,31.32,35.02,calibrated-ready,15.30,35,calibrated-ready,15,37.03,calibrated-ready,15.88,42.31,calibrated-ready,18.54,118,calibrated-ready,69,33.13,sensor-ready,33.13,33.67,sensor-ready,33.67,,,,72.49,sensor-ready,72.49,,,,14.79,sensor-ready,14.79,,,,,,
DYITV0908,A44MFTF3,CLARITY_NODE,hour,2025-11-09T16:00:00.000Z,2025-11-09T17:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.01,calibration-missing,,12,calibration-missing,,13,calibration-missing,,25.36,calibration-missing,,25,calibration-missing,,39.14,calibration-missing,,39,calibration-missing,,44.08,calibration-missing,,35.23,sensor-ready,35.23,35.11,sensor-ready,35.11,21.58,calibration-missing,,33.14,sensor-ready,33.14,35.20,calibrated-ready,15.90,35,calibrated-ready,16,36.15,calibrated-ready,16.34,42.21,calibrated-ready,19.12,117,calibrated-ready,70,34.95,sensor-ready,34.95,34.73,sensor-ready,34.73,,,,72.31,sensor-ready,72.31,,,,14.68,sensor-ready,14.68,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-11-09T17:00:00.000Z,2025-11-09T18:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.38,calibration-missing,,17,calibration-missing,,18,calibration-missing,,28.88,calibration-missing,,29,calibration-missing,,44.09,calibration-missing,,44,calibration-missing,,45.60,calibration-missing,,36.19,sensor-ready,36.19,35.02,sensor-ready,35.02,22.28,calibration-missing,,33.62,sensor-ready,33.62,38.84,calibrated-ready,16.22,39,calibrated-ready,16,38.27,calibrated-ready,16.22,40.92,calibrated-ready,17.85,114,calibrated-ready,67,35.82,sensor-ready,35.82,34.61,sensor-ready,34.61,,,,76.01,sensor-ready,76.01,,,,14.49,sensor-ready,14.49,,,,,,
DYITV0908,A44MFTF3,CLARITY_NODE,hour,2025-11-09T17:00:00.000Z,2025-11-09T18:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.50,calibration-missing,,18,calibration-missing,,20,calibration-missing,,22.69,calibration-missing,,23,calibration-missing,,46.97,calibration-missing,,47,calibration-missing,,45.62,calibration-missing,,38.69,sensor-ready,38.69,36.15,sensor-ready,36.15,23.18,calibration-missing,,36.00,sensor-ready,36.00,39.14,calibrated-ready,17.37,39,calibrated-ready,17,37.38,calibrated-ready,16.72,41.07,calibrated-ready,18.60,115,calibrated-ready,69,38.29,sensor-ready,38.29,35.77,sensor-ready,35.77,,,,76.03,sensor-ready,76.03,,,,14.33,sensor-ready,14.33,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-11-09T18:00:00.000Z,2025-11-09T19:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.29,calibration-missing,,17,calibration-missing,,18,calibration-missing,,25.00,calibration-missing,,25,calibration-missing,,46.80,calibration-missing,,47,calibration-missing,,47.13,calibration-missing,,37.19,sensor-ready,37.19,36.02,sensor-ready,36.02,22.90,calibration-missing,,34.52,sensor-ready,34.52,39.86,calibrated-ready,16.82,40,calibrated-ready,17,39.54,calibrated-ready,16.57,40.49,calibrated-ready,17.53,113,calibrated-ready,67,36.78,sensor-ready,36.78,35.59,sensor-ready,35.59,,,,76.90,sensor-ready,76.90,,,,14.21,sensor-ready,14.21,,,,,,
DYITV0908,A44MFTF3,CLARITY_NODE,hour,2025-11-09T18:00:00.000Z,2025-11-09T19:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.79,calibration-missing,,15,calibration-missing,,17,calibration-missing,,20.00,calibration-missing,,20,calibration-missing,,47.53,calibration-missing,,48,calibration-missing,,47.14,calibration-missing,,39.27,sensor-ready,39.27,37.18,sensor-ready,37.18,23.31,calibration-missing,,36.74,sensor-ready,36.74,38.91,calibrated-ready,17.56,39,calibrated-ready,18,38.58,calibrated-ready,17.10,40.26,calibrated-ready,18.29,113,calibrated-ready,68,38.88,sensor-ready,38.88,36.78,sensor-ready,36.78,,,,76.52,sensor-ready,76.52,,,,14.09,sensor-ready,14.09,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-11-09T19:00:00.000Z,2025-11-09T20:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.34,calibration-missing,,14,calibration-missing,,15,calibration-missing,,25.19,calibration-missing,,25,calibration-missing,,49.27,calibration-missing,,49,calibration-missing,,48.74,calibration-missing,,39.99,sensor-ready,39.99,37.13,sensor-ready,37.13,24.19,calibration-missing,,37.13,sensor-ready,37.13,41.50,calibrated-ready,17.52,42,calibrated-ready,18,40.85,calibrated-ready,16.96,40.89,calibrated-ready,17.52,114,calibrated-ready,67,39.63,sensor-ready,39.63,36.69,sensor-ready,36.69,,,,78.00,sensor-ready,78.00,,,,14.15,sensor-ready,14.15,,,,,,
DYITV0908,A44MFTF3,CLARITY_NODE,hour,2025-11-09T19:00:00.000Z,2025-11-09T20:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.27,calibration-missing,,15,calibration-missing,,16,calibration-missing,,20.39,calibration-missing,,20,calibration-missing,,48.82,calibration-missing,,49,calibration-missing,,48.75,calibration-missing,,41.33,sensor-ready,41.33,38.35,sensor-ready,38.35,24.12,calibration-missing,,38.56,sensor-ready,38.56,40.65,calibrated-ready,17.89,41,calibrated-ready,18,39.87,calibrated-ready,17.51,40.40,calibrated-ready,18.16,113,calibrated-ready,68,40.93,sensor-ready,40.93,37.94,sensor-ready,37.94,,,,77.27,sensor-ready,77.27,,,,14.04,sensor-ready,14.04,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-11-09T20:00:00.000Z,2025-11-09T21:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.44,calibration-missing,,15,calibration-missing,,16,calibration-missing,,19.70,calibration-missing,,20,calibration-missing,,51.79,calibration-missing,,52,calibration-missing,,50.49,calibration-missing,,43.11,sensor-ready,43.11,38.39,sensor-ready,38.39,25.08,calibration-missing,,39.97,sensor-ready,39.97,43.20,calibrated-ready,18.54,43,calibrated-ready,19,42.26,calibrated-ready,17.41,41.80,calibrated-ready,17.81,117,calibrated-ready,67,42.71,sensor-ready,42.71,37.94,sensor-ready,37.94,,,,77.95,sensor-ready,77.95,,,,14.49,sensor-ready,14.49,,,,,,
DYITV0908,A44MFTF3,CLARITY_NODE,hour,2025-11-09T20:00:00.000Z,2025-11-09T21:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.37,calibration-missing,,15,calibration-missing,,16,calibration-missing,,17.08,calibration-missing,,17,calibration-missing,,51.51,calibration-missing,,52,calibration-missing,,50.46,calibration-missing,,44.31,sensor-ready,44.31,39.65,sensor-ready,39.65,25.15,calibration-missing,,41.29,sensor-ready,41.29,43.10,calibrated-ready,18.85,43,calibrated-ready,19,41.27,calibrated-ready,17.96,41.38,calibrated-ready,18.35,115,calibrated-ready,68,43.88,sensor-ready,43.88,39.22,sensor-ready,39.22,,,,77.34,sensor-ready,77.34,,,,14.37,sensor-ready,14.37,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-11-09T21:00:00.000Z,2025-11-09T22:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.35,calibration-missing,,16,calibration-missing,,17,calibration-missing,,13.14,calibration-missing,,13,calibration-missing,,55.15,calibration-missing,,55,calibration-missing,,52.30,calibration-missing,,46.16,sensor-ready,46.16,39.71,sensor-ready,39.71,26.12,calibration-missing,,42.70,sensor-ready,42.70,45.84,calibrated-ready,19.39,46,calibrated-ready,19,43.72,calibrated-ready,17.88,43.41,calibrated-ready,18.26,120,calibrated-ready,68,45.67,sensor-ready,45.67,39.25,sensor-ready,39.25,,,,79.02,sensor-ready,79.02,,,,14.38,sensor-ready,14.38,,,,,,
DYITV0908,A44MFTF3,CLARITY_NODE,hour,2025-11-09T21:00:00.000Z,2025-11-09T22:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.64,calibration-missing,,17,calibration-missing,,19,calibration-missing,,13.84,calibration-missing,,14,calibration-missing,,54.76,calibration-missing,,55,calibration-missing,,52.29,calibration-missing,,46.27,sensor-ready,46.27,40.98,sensor-ready,40.98,25.93,calibration-missing,,42.93,sensor-ready,42.93,44.64,calibrated-ready,19.65,45,calibrated-ready,20,42.71,calibrated-ready,18.46,42.57,calibrated-ready,18.71,118,calibrated-ready,69,45.79,sensor-ready,45.79,40.54,sensor-ready,40.54,,,,78.18,sensor-ready,78.18,,,,14.30,sensor-ready,14.30,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-11-09T22:00:00.000Z,2025-11-09T23:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.09,calibration-missing,,21,calibration-missing,,22,calibration-missing,,9.52,calibration-missing,,10,calibration-missing,,60.77,calibration-missing,,61,calibration-missing,,54.12,calibration-missing,,49.68,sensor-ready,49.68,41.03,sensor-ready,41.03,27.85,calibration-missing,,45.71,sensor-ready,45.71,49.76,calibrated-ready,20.32,50,calibrated-ready,20,45.13,calibrated-ready,18.34,45.85,calibrated-ready,18.84,126,calibrated-ready,69,49.12,sensor-ready,49.12,40.54,sensor-ready,40.54,,,,81.61,sensor-ready,81.61,,,,13.44,sensor-ready,13.44,,,,,,
DYITV0908,A44MFTF3,CLARITY_NODE,hour,2025-11-09T22:00:00.000Z,2025-11-09T23:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.63,calibration-missing,,24,calibration-missing,,26,calibration-missing,,8.05,calibration-missing,,8,calibration-missing,,59.14,calibration-missing,,59,calibration-missing,,54.05,calibration-missing,,51.26,sensor-ready,51.26,42.35,sensor-ready,42.35,28.18,calibration-missing,,47.60,sensor-ready,47.60,48.06,calibrated-ready,20.57,48,calibrated-ready,21,44.06,calibrated-ready,18.93,44.54,calibrated-ready,19.24,123,calibrated-ready,70,50.72,sensor-ready,50.72,41.89,sensor-ready,41.89,,,,80.92,sensor-ready,80.92,,,,13.40,sensor-ready,13.40,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-11-09T23:00:00.000Z,2025-11-10T00:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.46,calibration-missing,,20,calibration-missing,,21,calibration-missing,,3.03,calibration-missing,,3,calibration-missing,,67.40,calibration-missing,,67,calibration-missing,,55.86,calibration-missing,,56.02,sensor-ready,56.02,42.36,sensor-ready,42.36,31.01,calibration-missing,,51.75,sensor-ready,51.75,54.74,calibrated-ready,21.92,55,calibrated-ready,22,46.41,calibrated-ready,18.78,49.07,calibrated-ready,19.80,134,calibrated-ready,71,55.33,sensor-ready,55.33,41.86,sensor-ready,41.86,,,,83.82,sensor-ready,83.82,,,,11.95,sensor-ready,11.95,,,,,,
DYITV0908,A44MFTF3,CLARITY_NODE,hour,2025-11-09T23:00:00.000Z,2025-11-10T00:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.32,calibration-missing,,22,calibration-missing,,23,calibration-missing,,3.57,calibration-missing,,4,calibration-missing,,68.75,calibration-missing,,69,calibration-missing,,55.78,calibration-missing,,59.19,sensor-ready,59.19,43.78,sensor-ready,43.78,31.75,calibration-missing,,54.96,sensor-ready,54.96,54.30,calibrated-ready,23.11,54,calibrated-ready,23,45.30,calibrated-ready,19.39,47.95,calibrated-ready,20.49,132,calibrated-ready,72,58.49,sensor-ready,58.49,43.29,sensor-ready,43.29,,,,83.05,sensor-ready,83.05,,,,11.96,sensor-ready,11.96,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-11-10T00:00:00.000Z,2025-11-10T01:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.94,calibration-missing,,18,calibration-missing,,20,calibration-missing,,3.52,calibration-missing,,4,calibration-missing,,82.34,calibration-missing,,82,calibration-missing,,57.77,calibration-missing,,67.79,sensor-ready,67.79,43.88,sensor-ready,43.88,35.56,calibration-missing,,62.24,sensor-ready,62.24,66.33,calibrated-ready,25.26,66,calibrated-ready,25,47.79,calibrated-ready,19.26,57.94,calibrated-ready,22.22,153,calibrated-ready,75,66.75,sensor-ready,66.75,43.34,sensor-ready,43.34,,,,86.81,sensor-ready,86.81,,,,10.60,sensor-ready,10.60,,,,,,
DYITV0908,A44MFTF3,CLARITY_NODE,hour,2025-11-10T00:00:00.000Z,2025-11-10T01:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.08,calibration-missing,,20,calibration-missing,,21,calibration-missing,,4.67,calibration-missing,,5,calibration-missing,,83.03,calibration-missing,,83,calibration-missing,,57.68,calibration-missing,,70.67,sensor-ready,70.67,45.37,sensor-ready,45.37,35.80,calibration-missing,,65.29,sensor-ready,65.29,64.92,calibrated-ready,26.44,65,calibrated-ready,26,46.62,calibrated-ready,19.88,56.51,calibrated-ready,23.14,152,calibrated-ready,77,69.65,sensor-ready,69.65,44.86,sensor-ready,44.86,,,,85.94,sensor-ready,85.94,,,,10.59,sensor-ready,10.59,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-11-10T01:00:00.000Z,2025-11-10T02:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.72,calibration-missing,,22,calibration-missing,,24,calibration-missing,,7.16,calibration-missing,,7,calibration-missing,,104.83,calibration-missing,,105,calibration-missing,,60.23,calibration-missing,,83.31,sensor-ready,83.31,45.90,sensor-ready,45.90,40.11,calibration-missing,,75.70,sensor-ready,75.70,85.06,calibrated-ready,29.80,85,calibrated-ready,30,49.69,calibrated-ready,19.84,71.81,calibrated-ready,26.25,162,calibrated-ready,83,81.74,sensor-ready,81.74,45.31,sensor-ready,45.31,,,,89.83,sensor-ready,89.83,,,,10.73,sensor-ready,10.73,,,,,,
DYITV0908,A44MFTF3,CLARITY_NODE,hour,2025-11-10T01:00:00.000Z,2025-11-10T02:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.99,calibration-missing,,19,calibration-missing,,21,calibration-missing,,5.07,calibration-missing,,5,calibration-missing,,109.19,calibration-missing,,109,calibration-missing,,60.32,calibration-missing,,87.03,sensor-ready,87.03,47.51,sensor-ready,47.51,40.67,calibration-missing,,79.34,sensor-ready,79.34,83.06,calibrated-ready,32.51,83,calibrated-ready,33,48.48,calibrated-ready,20.56,70.25,calibrated-ready,28.23,161,calibrated-ready,87,85.46,sensor-ready,85.46,46.94,sensor-ready,46.94,,,,88.33,sensor-ready,88.33,,,,10.68,sensor-ready,10.68,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-11-10T02:00:00.000Z,2025-11-10T03:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.67,calibration-missing,,18,calibration-missing,,20,calibration-missing,,4.15,calibration-missing,,4,calibration-missing,,95.05,calibration-missing,,95,calibration-missing,,62.34,calibration-missing,,82.06,sensor-ready,82.06,47.92,sensor-ready,47.92,39.19,calibration-missing,,74.95,sensor-ready,74.95,79.28,calibrated-ready,28.24,79,calibrated-ready,28,51.35,calibrated-ready,20.41,75.55,calibrated-ready,27.22,165,calibrated-ready,85,80.68,sensor-ready,80.68,47.29,sensor-ready,47.29,,,,89.06,sensor-ready,89.06,,,,11.26,sensor-ready,11.26,,,,,,
DYITV0908,A44MFTF3,CLARITY_NODE,hour,2025-11-10T02:00:00.000Z,2025-11-10T03:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.16,calibration-missing,,18,calibration-missing,,19,calibration-missing,,3.86,calibration-missing,,4,calibration-missing,,94.25,calibration-missing,,94,calibration-missing,,62.41,calibration-missing,,83.24,sensor-ready,83.24,49.54,sensor-ready,49.54,39.13,calibration-missing,,76.34,sensor-ready,76.34,76.52,calibrated-ready,29.20,77,calibrated-ready,29,50.07,calibrated-ready,21.14,73.39,calibrated-ready,28.72,163,calibrated-ready,88,81.90,sensor-ready,81.90,48.94,sensor-ready,48.94,,,,87.68,sensor-ready,87.68,,,,11.22,sensor-ready,11.22,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-11-10T03:00:00.000Z,2025-11-10T04:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.35,calibration-missing,,14,calibration-missing,,15,calibration-missing,,12.32,calibration-missing,,12,calibration-missing,,62.28,calibration-missing,,62,calibration-missing,,62.83,calibration-missing,,48.77,sensor-ready,48.77,48.41,sensor-ready,48.41,27.31,calibration-missing,,44.77,sensor-ready,44.77,52.09,calibrated-ready,19.04,52,calibrated-ready,19,51.74,calibrated-ready,20.54,63.82,calibrated-ready,23.24,157,calibrated-ready,77,48.03,sensor-ready,48.03,47.76,sensor-ready,47.76,,,,85.03,sensor-ready,85.03,,,,11.36,sensor-ready,11.36,,,,,,
DYITV0908,A44MFTF3,CLARITY_NODE,hour,2025-11-10T03:00:00.000Z,2025-11-10T04:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.76,calibration-missing,,14,calibration-missing,,16,calibration-missing,,6.08,calibration-missing,,6,calibration-missing,,73.78,calibration-missing,,74,calibration-missing,,63.41,calibration-missing,,63.28,sensor-ready,63.28,50.59,sensor-ready,50.59,32.32,calibration-missing,,58.30,sensor-ready,58.30,59.37,calibrated-ready,23.43,59,calibrated-ready,23,50.81,calibrated-ready,21.42,66.38,calibrated-ready,26.07,159,calibrated-ready,82,62.38,sensor-ready,62.38,49.96,sensor-ready,49.96,,,,85.77,sensor-ready,85.77,,,,11.29,sensor-ready,11.29,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-11-10T04:00:00.000Z,2025-11-10T05:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.53,calibration-missing,,3,calibration-missing,,4,calibration-missing,,23.23,calibration-missing,,23,calibration-missing,,18.46,calibration-missing,,18,calibration-missing,,60.98,calibration-missing,,15.20,sensor-ready,15.20,47.05,sensor-ready,47.05,9.69,calibration-missing,,14.31,sensor-ready,14.31,16.58,calibrated-ready,7.49,17,calibrated-ready,7,50.31,calibrated-ready,19.99,40.20,calibrated-ready,15.33,113,calibrated-ready,63,15.05,sensor-ready,15.05,46.42,sensor-ready,46.42,,,,79.00,sensor-ready,79.00,,,,10.83,sensor-ready,10.83,,,,,,
DYITV0908,A44MFTF3,CLARITY_NODE,hour,2025-11-10T04:00:00.000Z,2025-11-10T05:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.90,calibration-missing,,6,calibration-missing,,7,calibration-missing,,19.48,calibration-missing,,19,calibration-missing,,21.09,calibration-missing,,21,calibration-missing,,61.64,calibration-missing,,18.01,sensor-ready,18.01,49.22,sensor-ready,49.22,11.77,calibration-missing,,17.00,sensor-ready,17.00,19.25,calibrated-ready,8.20,19,calibrated-ready,8,49.54,calibrated-ready,20.84,42.81,calibrated-ready,17.14,119,calibrated-ready,66,17.86,sensor-ready,17.86,48.60,sensor-ready,48.60,,,,80.65,sensor-ready,80.65,,,,10.82,sensor-ready,10.82,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-11-10T05:00:00.000Z,2025-11-10T06:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.33,calibration-missing,,7,calibration-missing,,7,calibration-missing,,17.45,calibration-missing,,17,calibration-missing,,11.99,calibration-missing,,12,calibration-missing,,59.10,calibration-missing,,11.05,sensor-ready,11.05,45.75,sensor-ready,45.75,6.71,calibration-missing,,10.52,sensor-ready,10.52,11.07,calibrated-ready,6.17,11,calibrated-ready,6,48.82,calibrated-ready,19.42,25.63,calibrated-ready,10.75,82,calibrated-ready,54,10.96,sensor-ready,10.96,45.14,sensor-ready,45.14,,,,73.76,sensor-ready,73.76,,,,10.31,sensor-ready,10.31,,,,,,
DYITV0908,A44MFTF3,CLARITY_NODE,hour,2025-11-10T05:00:00.000Z,2025-11-10T06:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63,calibration-missing,,0,calibration-missing,,1,calibration-missing,,20.25,calibration-missing,,20,calibration-missing,,11.28,calibration-missing,,11,calibration-missing,,59.75,calibration-missing,,10.94,sensor-ready,10.94,47.84,sensor-ready,47.84,6.56,calibration-missing,,10.40,sensor-ready,10.40,10.65,calibrated-ready,6.04,11,calibrated-ready,6,48.12,calibrated-ready,20.25,26.73,calibrated-ready,11.59,84,calibrated-ready,55,10.86,sensor-ready,10.86,47.24,sensor-ready,47.24,,,,73.37,sensor-ready,73.37,,,,10.33,sensor-ready,10.33,,,,,,
DALCU7773,A93NM49L,CLARITY_NODE,hour,2025-11-10T06:00:00.000Z,2025-11-10T07:00:00.000Z,37.87902695,-122.30192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.58,calibration-missing,,4,calibration-missing,,5,calibration-missing,,20.32,calibration-missing,,20,calibration-missing,,8.56,calibration-missing,,9,calibration-missing,,57.04,calibration-missing,,8.85,sensor-ready,8.85,44.36,sensor-ready,44.36,4.74,calibration-missing,,8.45,sensor-ready,8.45,8.30,calibrated-ready,5.69,8,calibrated-ready,6,47.20,calibrated-ready,18.81,16.96,calibrated-ready,8.22,66,calibrated-ready,46,8.79,sensor-ready,8.79,43.77,sensor-ready,43.77,,,,66.67,sensor-ready,66.67,,,,10.75,sensor-ready,10.75,,,,,,
